transaksie_id,datum,winkel_naam,klient_id,produk_kategorie,produk,verkoopsprys,kosprys,hoeveelheid,verkoopsprys_genormaliseer,kosprys_genormaliseer,hoeveelheid_gestandaardiseer,totale_inkomste,log_totale_inkomste,tipe_Bed,tipe_Droër,tipe_Eetstel,tipe_Kas,tipe_Lessenaar,tipe_Mikrogolf,tipe_Stoof,tipe_Wasmajien,tipe_Yskas,jaar,maand,kwartaal,dag_van_week,winsmarge,bruto_wins,maand_naam,is_naweek,seisoen,verkope_kategorie,winsmarge_kategorie,markup_pct,bydrae_marge,wins_opslag_pct,jaar_maand
T00412,2024-09-15,Worcester,K0034,Meubels,Kas,6909.01,4569.63,1,0.2626578329435636,0.2427066644348262,-0.4123517295081363,6909.01,8.840726363938671,False,False,False,True,False,False,False,False,False,2024,9,3,6,33.859843885013916,2339.38,September,True,Lente,Medium,Goed,51.19407917052365,2289.38,51.19407917052365,2024-09
T00413,2025-02-28,Paarl,K0101,Toestelle,Stoof,4752.53,3257.59,2,0.1599453210956737,0.1555559540984826,1.3670760041350831,9505.06,9.159684768957106,False,False,False,False,False,False,True,False,False,2025,2,1,4,31.455666771172403,1494.9399999999996,February,False,Somer,Medium,Goed,45.89098075571203,1444.9399999999996,45.89098075571203,2025-02
T00414,2025-05-31,Paarl,K0052,Toestelle,Stoof,11553.62,7751.91,1,0.4838792491652894,0.4540858620882054,-0.4123517295081363,11553.62,9.354840635971266,False,False,False,False,False,False,True,False,False,2025,5,2,5,32.904925036482084,3801.710000000001,May,True,Herfs,Medium,Goed,49.042236042472126,3751.710000000001,49.042236042472126,2025-05
T00415,2024-11-17,Worcester,K0116,Meubels,Bank,10637.7,6923.2,1,0.4402542473791754,0.3990397772410733,-0.4123517295081363,10637.7,9.27225357497987,False,False,False,False,False,False,False,False,False,2024,11,4,6,34.918262406347246,3714.500000000001,November,True,Lente,Medium,Goed,53.65293505893231,3664.500000000001,53.65293505893231,2024-11
T00416,2025-10-21,Paarl,K0198,Toestelle,Yskas,9798.27,6945.37,1,0.400272441927479,0.4005123933565551,-0.4123517295081363,9798.27,9.190063172088244,False,False,False,False,False,False,False,False,True,2025,10,4,1,29.116364419433232,2852.9000000000005,October,False,Lente,Medium,Gemiddeld,41.0762853526882,2802.9000000000005,41.0762853526882,2025-10
T00417,2025-01-29,Paarl,K0031,Toestelle,Mikrogolf,2557.11,1729.44,1,0.0553781084337923,0.0540503917676973,-0.4123517295081363,2557.11,7.847023983559796,False,False,False,False,False,True,False,False,False,2025,1,1,2,32.36739913417882,827.6700000000001,January,False,Somer,Laag,Goed,47.85768803774633,777.6700000000001,47.85768803774633,2025-01
T00418,2024-10-01,Stellenbosch,K0084,Toestelle,Droër,6680.36,4547.78,1,0.2517673003005434,0.2412553039421208,-0.4123517295081363,6680.36,8.807076838622859,False,True,False,False,False,False,False,False,False,2024,10,4,1,31.923129891203466,2132.58,October,False,Lente,Medium,Goed,46.89276965904243,2082.58,46.89276965904243,2024-10
T00419,2024-11-29,Stellenbosch,K0013,Meubels,Bed,8615.6,5688.16,1,0.3439422156387382,0.3170037011353159,-0.4123517295081363,8615.6,9.061445854294629,True,False,False,False,False,False,False,False,False,2024,11,4,4,33.978364826593626,2927.4400000000005,November,False,Lente,Medium,Goed,51.465500267221756,2877.4400000000005,51.465500267221756,2024-11
T00420,2025-05-03,Paarl,K0116,Meubels,Eetstel,9869.49,6894.57,3,0.4036646297028383,0.3971380632407916,3.146503737778303,29608.47,10.295849521577116,False,False,True,False,False,False,False,False,False,2025,5,2,5,30.142590954547803,2974.92,May,True,Herfs,Hoog,Goed,43.148738790091336,2924.92,43.148738790091336,2025-05
T00421,2025-03-13,Stellenbosch,K0036,Toestelle,Yskas,9341.73,6181.75,1,0.3785275752192157,0.3497898350297976,-0.4123517295081363,9341.73,9.142353779734687,False,False,False,False,False,False,False,False,True,2025,3,1,3,33.82649680519561,3159.9799999999996,March,False,Herfs,Medium,Goed,51.11788732963966,3109.9799999999996,51.11788732963966,2025-03
T00422,2024-11-02,Stellenbosch,K0103,Meubels,Bank,11540.04,7668.68,1,0.4832324377360648,0.4485574074516899,-0.4123517295081363,11540.04,9.353664657318566,False,False,False,False,False,False,False,False,False,2024,11,4,5,33.547197410060974,3871.3600000000006,November,True,Lente,Medium,Goed,50.48274279276226,3821.3600000000006,50.48274279276226,2024-11
T00423,2025-07-17,Worcester,K0020,Meubels,Lessenaar,3960.24,2835.26,1,0.1222087800602992,0.1275031817010343,-0.4123517295081363,3960.24,8.28431238654628,False,False,False,False,True,False,False,False,False,2025,7,3,3,28.40686423045067,1124.9799999999996,July,False,Winter,Laag,Gemiddeld,39.67819529778572,1074.9799999999996,39.67819529778572,2025-07
T00424,2024-07-23,Stellenbosch,K0024,Meubels,Kas,4832.54,3061.07,1,0.1637561740008478,0.1425023447608875,-0.4123517295081363,4832.54,8.483334397447122,False,False,False,True,False,False,False,False,False,2024,7,3,1,36.65712027215501,1771.4699999999998,July,False,Winter,Laag,Goed,57.87094055346659,1721.4699999999998,57.87094055346659,2024-07
T00425,2025-06-05,Stellenbosch,K0147,Meubels,Kas,6293.77,4417.06,1,0.2333541316389858,0.2325723820379359,-0.4123517295081363,6293.77,8.747474408876883,False,False,False,True,False,False,False,False,False,2025,6,2,3,29.818534836830707,1876.71,June,False,Winter,Medium,Gemiddeld,42.48776335390508,1826.71,42.48776335390508,2025-06
T00426,2025-09-17,Worcester,K0175,Toestelle,Mikrogolf,2010.81,1412.15,1,0.029357999171243,0.0329747775466228,-0.4123517295081363,2010.81,7.606790093360913,False,False,False,False,False,True,False,False,False,2025,9,3,2,29.772081897344844,598.6599999999999,September,False,Lente,Laag,Gemiddeld,42.39351343695782,548.6599999999999,42.39351343695782,2025-09
T00427,2025-09-10,Stellenbosch,K0071,Toestelle,Wasmajien,8543.73,6118.92,2,0.3405190685534381,0.3456164263452816,1.3670760041350831,17087.46,9.746158660873254,False,False,False,False,False,False,False,True,False,2025,9,3,2,28.381163730595414,2424.8099999999995,September,False,Lente,Hoog,Gemiddeld,39.62807162048204,2374.8099999999995,39.62807162048204,2025-09
T00428,2025-04-13,Paarl,K0158,Meubels,Eetstel,16417.79,11567.32,1,0.7155582439879402,0.7075199736430277,-0.4123517295081363,16417.79,9.706181689669938,False,False,True,False,False,False,False,False,False,2025,4,2,6,29.543988563625195,4850.470000000001,April,True,Herfs,Hoog,Gemiddeld,41.93253061210376,4800.470000000001,41.93253061210376,2025-04
T00429,2025-03-09,Worcester,K0141,Toestelle,Mikrogolf,2628.01,1779.4,1,0.0587550547027191,0.0573689258736725,-0.4123517295081363,2628.01,7.8743626284503,False,False,False,False,False,True,False,False,False,2025,3,1,6,32.290973017606476,848.6100000000001,March,True,Herfs,Laag,Goed,47.69079464988199,798.6100000000001,47.69079464988199,2025-03
T00430,2025-11-03,Stellenbosch,K0108,Meubels,Bed,9965.38,5045.4,1,0.4082318423647197,0.2743091258359438,-0.4123517295081363,9965.38,9.206972707755211,True,False,False,False,False,False,False,False,False,2025,11,4,0,49.370721437617036,4919.98,November,False,Lente,Medium,Goed,97.51417132437467,4869.98,97.51417132437467,2025-11
T00431,2025-01-21,Worcester,K0098,Meubels,Lessenaar,2659.13,1788.47,1,0.0602372912032693,0.0579713899317428,-0.4123517295081363,2659.13,7.886130272761989,False,False,False,False,True,False,False,False,False,2025,1,1,1,32.74228789115237,870.6600000000001,January,False,Somer,Laag,Goed,48.68183419347264,820.6600000000001,48.68183419347264,2025-01
T00432,2025-07-03,Paarl,K0129,Toestelle,Stoof,6196.76,5045.4,2,0.228733573704591,0.2743091258359438,1.3670760041350831,12393.52,9.42500971842699,False,False,False,False,False,False,True,False,False,2025,7,3,3,18.580032145831055,1151.3600000000006,July,False,Winter,Medium,Swak,22.819994450390467,1101.3600000000006,22.819994450390467,2025-07
T00433,2025-05-26,Paarl,K0153,Toestelle,Wasmajien,7776.49,5486.91,1,0.3039756516934742,0.3036359071235562,-0.4123517295081363,7776.49,8.958988943010759,False,False,False,False,False,False,False,True,False,2025,5,2,0,29.44233195181888,2289.58,May,False,Herfs,Medium,Gemiddeld,41.728040007946184,2239.58,41.728040007946184,2025-05
T00434,2025-02-10,Stellenbosch,K0121,Toestelle,Yskas,7548.51,5080.87,1,0.293117030954547,0.2766651787730723,-0.4123517295081363,7548.51,8.92923793947468,False,False,False,False,False,False,False,False,True,2025,2,1,0,32.69042499778102,2467.6400000000003,February,False,Somer,Medium,Goed,48.56727292766791,2417.6400000000003,48.56727292766791,2025-02
T00435,2025-12-25,Paarl,K0169,Meubels,Bank,10471.21,7587.05,1,0.4323243773606474,0.4431352309290567,-0.4123517295081363,10471.21,9.256480360864604,False,False,False,False,False,False,False,False,False,2025,12,4,3,27.543712713239437,2884.159999999999,December,False,Somer,Medium,Gemiddeld,38.01424796198785,2834.159999999999,38.01424796198785,2025-12
T00436,2025-03-04,Paarl,K0100,Meubels,Bank,8483.35,5827.08,1,0.3376431868084762,0.3262312983731478,-0.4123517295081363,8483.35,9.045978568959056,False,False,False,False,False,False,False,False,False,2025,3,1,1,31.311569132477153,2656.2700000000004,March,False,Herfs,Medium,Goed,45.58492418157981,2606.2700000000004,45.58492418157981,2025-03
T00437,2025-06-29,Stellenbosch,K0189,Meubels,Bank,9560.32,6597.78,1,0.3889389530037675,0.3774241373538344,-0.4123517295081363,9560.32,9.165481071827736,False,False,False,False,False,False,False,False,False,2025,6,2,6,30.98787488284911,2962.54,June,True,Winter,Medium,Goed,44.90207312156513,2912.54,44.90207312156513,2025-06
T00438,2025-07-03,Worcester,K0145,Meubels,Bed,10107.28,7051.09,2,0.4149904978733336,0.4075347197313289,1.3670760041350831,20214.56,9.914207883892509,True,False,False,False,False,False,False,False,False,2025,7,3,3,30.23751197156901,3056.1900000000005,July,False,Winter,Hoog,Goed,43.343511428729464,3006.1900000000005,43.343511428729464,2025-07
T00439,2024-11-23,Worcester,K0045,Meubels,Kas,6739.98,4423.13,1,0.2546069834677285,0.232975574632477,-0.4123517295081363,6739.98,8.815960593930182,False,False,False,True,False,False,False,False,False,2024,11,4,5,34.37473108228807,2316.8499999999995,November,True,Lente,Medium,Goed,52.380327957803615,2266.8499999999995,52.380327957803615,2024-11
T00440,2025-11-15,Stellenbosch,K0057,Meubels,Eetstel,15554.51,11255.63,1,0.6744404700099547,0.6868163328205413,-0.4123517295081363,15554.51,9.652170195679505,False,False,True,False,False,False,False,False,False,2025,11,4,5,27.637514778671918,4298.880000000001,November,True,Lente,Hoog,Gemiddeld,38.19315311537427,4248.880000000001,38.19315311537427,2025-11
T00441,2024-07-21,Worcester,K0158,Toestelle,Yskas,7848.72,5102.81,1,0.3074159454735107,0.2781225174096835,-0.4123517295081363,7848.72,8.968233141350499,False,False,False,False,False,False,False,False,True,2024,7,3,6,34.98544985679193,2745.91,July,True,Winter,Medium,Goed,53.81172334458856,2695.91,53.81172334458856,2024-07
T00443,2024-08-30,Stellenbosch,K0037,Meubels,Lessenaar,5649.27,3782.89,1,0.2026567850899963,0.1904483873624694,-0.4123517295081363,5649.27,8.639458610609315,False,False,False,False,True,False,False,False,False,2024,8,3,4,33.037542903773414,1866.3800000000006,August,False,Winter,Medium,Goed,49.337411344236834,1816.3800000000006,49.337411344236834,2024-08
T00444,2024-10-22,Worcester,K0170,Toestelle,Yskas,7593.65,5153.51,1,0.2952670359556663,0.2814902051433293,-0.4123517295081363,7593.65,8.935199331018712,False,False,False,False,False,False,False,False,True,2024,10,4,1,32.13395402737813,2440.1399999999994,October,False,Lente,Medium,Goed,47.34908829128108,2390.1399999999994,47.34908829128108,2024-10
T00445,2025-08-10,Worcester,K0035,Meubels,Bed,7930.02,5495.66,1,0.3112882407014903,0.3042171155588501,-0.4123517295081363,7930.02,8.978536931830234,True,False,False,False,False,False,False,False,False,2025,8,3,6,30.69803102640347,2434.3600000000006,August,True,Winter,Medium,Goed,44.29604451512649,2384.3600000000006,44.29604451512649,2025-08
T00446,2024-12-09,Worcester,K0045,Toestelle,Mikrogolf,3385.4,2275.16,1,0.094829318942811,0.0902991994601071,-0.4123517295081363,3385.4,8.127522689206714,False,False,False,False,False,True,False,False,False,2024,12,4,0,32.79494299048857,1110.2400000000002,December,False,Somer,Laag,Goed,48.79832627155894,1060.2400000000002,48.79832627155894,2024-12
T00447,2025-07-01,Stellenbosch,K0177,Meubels,Kas,7061.63,4835.03,1,0.2699270789176625,0.2603355465750548,-0.4123517295081363,7061.63,8.862572782364934,False,False,False,True,False,False,False,False,False,2025,7,3,1,31.530963814303504,2226.6000000000004,July,False,Winter,Medium,Goed,46.05142057029637,2176.6000000000004,46.05142057029637,2025-07
T00448,2025-04-28,Stellenbosch,K0147,Meubels,Eetstel,13312.6,9015.45,2,0.5676589522416923,0.5380150170974916,1.3670760041350831,26625.2,10.18965097241862,False,False,True,False,False,False,False,False,False,2025,4,2,0,32.278818562865254,4297.15,April,False,Herfs,Hoog,Goed,47.664287417710696,4247.15,47.664287417710696,2025-04
T00449,2025-08-05,Worcester,K0157,Meubels,Bank,13554.52,9571.08,1,0.5791815311045806,0.57492208485776,-0.4123517295081363,13554.52,9.514549123424915,False,False,False,False,False,False,False,False,False,2025,8,3,1,29.38827785860363,3983.4400000000005,August,False,Winter,Medium,Gemiddeld,41.6195455476289,3933.4400000000005,41.6195455476289,2025-08
T00450,2025-02-12,Worcester,K0191,Meubels,Kas,3644.66,2527.79,1,0.1071777969355046,0.1070798494039126,-0.4123517295081363,3644.66,8.20129269801042,False,False,False,True,False,False,False,False,False,2025,2,1,2,30.64401068961165,1116.87,February,False,Somer,Laag,Goed,44.18365449661562,1066.87,44.18365449661562,2025-02
T00451,2024-09-18,Stellenbosch,K0023,Toestelle,Stoof,8366.02,5608.35,1,0.3320547932156245,0.3117024159672238,-0.4123517295081363,8366.02,9.032053066635756,False,False,False,False,False,False,True,False,False,2024,9,3,2,32.96274692147521,2757.67,September,False,Lente,Medium,Goed,49.17078998279351,2707.67,49.17078998279351,2024-09
T00452,2025-06-09,Paarl,K0178,Meubels,Bed,9241.34,6386.71,1,0.3737460288731287,0.363404061418122,-0.4123517295081363,9241.34,9.13155037932743,True,False,False,False,False,False,False,False,False,2025,6,2,0,30.889784381918638,2854.63,June,False,Winter,Medium,Goed,44.696408636058315,2804.63,44.696408636058315,2025-06
T00453,2024-09-08,Paarl,K0013,Toestelle,Yskas,9760.4,6300.49,1,0.3984687049006206,0.3576769995562888,-0.4123517295081363,9760.4,9.18619111174318,False,False,False,False,False,False,False,False,True,2024,9,3,6,35.44844473587148,3459.91,September,True,Lente,Medium,Goed,54.914935187580646,3409.91,54.914935187580646,2024-09
T00454,2025-07-31,Paarl,K0127,Toestelle,Wasmajien,7915.88,5464.45,2,0.310614756636009,0.3021440280999332,1.3670760041350831,15831.76,9.66983649017269,False,False,False,False,False,False,False,True,False,2025,7,3,3,30.968508870776212,2451.4300000000003,July,False,Winter,Hoog,Goed,44.861422467036945,2401.4300000000003,44.861422467036945,2025-07
T00455,2025-07-23,Paarl,K0148,Toestelle,Yskas,10667.84,7538.75,1,0.4416898067662763,0.4399269603662343,-0.4123517295081363,10667.84,9.27508262235954,False,False,False,False,False,False,False,False,True,2025,7,3,2,29.33199223085461,3129.09,July,False,Winter,Medium,Gemiddeld,41.50674846625767,3079.09,41.50674846625767,2025-07
T00456,2025-02-16,Stellenbosch,K0009,Toestelle,Yskas,9918.36,6721.13,1,0.4059922935133102,0.3856175156959489,-0.4123517295081363,9918.36,9.202243682068632,False,False,False,False,False,False,False,False,True,2025,2,1,6,32.23547038018382,3197.2300000000005,February,True,Somer,Medium,Goed,47.5698282878028,3147.2300000000005,47.5698282878028,2025-02
T00458,2025-06-16,Stellenbosch,K0141,Toestelle,Wasmajien,7311.53,5045.4,1,0.2818297428472087,0.2743091258359438,-0.4123517295081363,7311.53,8.897344594095799,False,False,False,False,False,False,False,True,False,2025,6,2,0,30.99392329649198,2266.13,June,False,Winter,Medium,Goed,44.914773853411035,2216.13,44.914773853411035,2025-06
T00459,2024-10-04,Paarl,K0168,Toestelle,Yskas,6837.89,4408.32,1,0.2592704081389644,0.2319918378408538,-0.4123517295081363,6837.89,8.830380716745903,False,False,False,False,False,False,False,False,True,2024,10,4,4,35.53098982288397,2429.5700000000006,October,False,Lente,Medium,Goed,55.11328578687574,2379.5700000000006,55.11328578687574,2024-10
T00460,2024-12-16,Worcester,K0085,Toestelle,Wasmajien,8579.73,5581.99,1,0.3422337380270822,0.3099514840410127,-0.4123517295081363,8579.73,9.057274270447856,False,False,False,False,False,False,False,True,False,2024,12,4,0,34.93979414270612,2997.74,December,False,Somer,Medium,Goed,53.70378664239814,2947.74,53.70378664239814,2024-12
T00461,2025-01-27,Stellenbosch,K0187,Toestelle,Droër,6452.53,4251.26,1,0.2409158240177563,0.2215593124868813,-0.4123517295081363,6452.53,8.77238254690471,False,True,False,False,False,False,False,False,False,2025,1,1,0,34.11483557612285,2201.2699999999995,January,False,Somer,Medium,Goed,51.77923721437878,2151.2699999999995,51.77923721437878,2025-01
T00462,2025-03-29,Worcester,K0013,Toestelle,Stoof,9726.7,6490.91,1,0.3968635837544594,0.3703254235847076,-0.4123517295081363,9726.7,9.182732764914633,False,False,False,False,False,False,True,False,False,2025,3,1,5,33.267089557609474,3235.790000000001,March,True,Herfs,Medium,Goed,49.851099460630344,3185.790000000001,49.851099460630344,2025-03
T00463,2025-08-07,Worcester,K0001,Toestelle,Wasmajien,8407.43,6045.57,1,0.3340271394073912,0.3407442390619893,-0.4123517295081363,8407.43,9.036990053018837,False,False,False,False,False,False,False,True,False,2025,8,3,3,28.092532438569222,2361.8600000000006,August,False,Winter,Medium,Gemiddeld,39.06761479893543,2311.8600000000006,39.06761479893543,2025-08
T00464,2025-09-11,Stellenbosch,K0025,Toestelle,Droër,5880.75,4120.01,1,0.2136821098055279,0.2128411859574728,-0.4123517295081363,5880.75,8.679609615660528,False,True,False,False,False,False,False,False,False,2025,9,3,3,29.940738851336985,1760.7399999999998,September,False,Lente,Medium,Gemiddeld,42.73630403809699,1710.7399999999998,42.73630403809699,2025-09
T00465,2024-07-27,Stellenbosch,K0122,Meubels,Bed,7131.01,4755.82,3,0.2732316280310355,0.2550741156996686,3.146503737778303,21393.03,9.970867190127407,True,False,False,False,False,False,False,False,False,2024,7,3,5,33.30790449038776,2375.1900000000005,July,True,Winter,Hoog,Goed,49.9428069186807,2325.1900000000005,49.9428069186807,2024-07
T00466,2024-10-27,Paarl,K0170,Toestelle,Mikrogolf,2345.41,1533.47,1,0.0452948993346129,0.0410333155317492,-0.4123517295081363,2345.41,7.760641779502097,False,False,False,False,False,True,False,False,False,2024,10,4,6,34.618254377699415,811.9399999999998,October,True,Lente,Laag,Goed,52.947889427246686,761.9399999999998,52.947889427246686,2024-10
T00467,2025-03-29,Stellenbosch,K0098,Toestelle,Wasmajien,8883.63,6205.19,1,0.3567084061670945,0.3513468093981735,-0.4123517295081363,8883.63,9.09207809650274,False,False,False,False,False,False,False,True,False,2025,3,1,5,30.150287663939174,2678.4399999999996,March,True,Herfs,Medium,Goed,43.16451228729499,2628.4399999999996,43.16451228729499,2025-03
T00468,2025-07-14,Stellenbosch,K0120,Toestelle,Yskas,7210.79,5076.79,1,0.2770315261034612,0.2763941695826724,-0.4123517295081363,7210.79,8.883472465762827,False,False,False,False,False,False,False,False,True,2025,7,3,0,29.594538185136443,2134.0,July,False,Winter,Medium,Gemiddeld,42.03443514504244,2084.0,42.03443514504244,2025-07
T00469,2025-03-27,Stellenbosch,K0193,Toestelle,Droër,8236.37,5669.6,1,0.3258796016251257,0.3157708750142811,-0.4123517295081363,8236.37,9.016436397199133,False,True,False,False,False,False,False,False,False,2025,3,1,3,31.16385009415556,2566.7700000000004,March,False,Herfs,Medium,Goed,45.27250599689573,2516.7700000000004,45.27250599689573,2025-03
T00470,2024-10-08,Stellenbosch,K0194,Toestelle,Droër,6735.87,4422.98,1,0.2544112253694874,0.2329656110593005,-0.4123517295081363,6735.87,8.815350704351742,False,True,False,False,False,False,False,False,False,2024,10,4,1,34.336915647125025,2312.8900000000003,October,False,Lente,Medium,Goed,52.292571976359845,2262.8900000000003,52.292571976359845,2024-10
T00471,2025-02-18,Worcester,K0108,Meubels,Kas,6400.58,4402.98,1,0.2384414607078727,0.2316371346357716,-0.4123517295081363,6400.58,8.764300113879145,False,False,False,True,False,False,False,False,False,2025,2,1,1,31.209671623509127,1997.6000000000004,February,False,Somer,Medium,Goed,45.3692726289922,1947.6000000000004,45.3692726289922,2025-02
T00472,2025-12-31,Worcester,K0122,Toestelle,Droër,7567.56,5563.18,2,0.2940243768843503,0.3087020519646838,1.3670760041350831,15135.12,9.624839219378623,False,True,False,False,False,False,False,False,False,2025,12,4,2,26.486476486476484,2004.38,December,False,Somer,Hoog,Gemiddeld,36.02939326068903,1954.38,36.02939326068903,2025-12
T00473,2025-05-03,Stellenbosch,K0133,Toestelle,Yskas,9164.57,6152.41,1,0.3700894962205827,0.3478409601164808,-0.4123517295081363,9164.57,9.123209351465915,False,False,False,False,False,False,False,False,True,2025,5,2,5,32.86744495377306,3012.16,May,True,Herfs,Medium,Goed,48.959025812649024,2962.16,48.959025812649024,2025-05
T00474,2024-11-28,Stellenbosch,K0043,Toestelle,Wasmajien,8598.22,5619.83,2,0.3431144113206288,0.3124649614343294,1.3670760041350831,17196.44,9.752515814514885,False,False,False,False,False,False,False,True,False,2024,11,4,3,34.639611454463825,2978.3899999999994,November,False,Lente,Hoog,Goed,52.99786648350572,2928.3899999999994,52.99786648350572,2024-11
T00475,2025-02-02,Stellenbosch,K0175,Meubels,Eetstel,13448.13,9118.2,1,0.5741142065128862,0.5448400647233713,-0.4123517295081363,13448.13,9.506669698923014,False,False,True,False,False,False,False,False,False,2025,2,1,6,32.19726460110066,4329.9299999999985,February,True,Somer,Medium,Goed,47.48667500164504,4279.9299999999985,47.48667500164504,2025-02
T00476,2025-09-19,Stellenbosch,K0187,Meubels,Lessenaar,5909.35,4132.67,1,0.2150443194429229,0.2136821115335666,-0.4123517295081363,5909.35,8.684460330304818,False,False,False,False,True,False,False,False,False,2025,9,3,4,30.065574047907134,1776.6800000000003,September,False,Lente,Medium,Goed,42.991092925396906,1726.6800000000003,42.991092925396906,2025-09
T00477,2024-09-07,Stellenbosch,K0084,Toestelle,Droër,5965.4,3942.67,1,0.2177139645539715,0.2010615855100419,-0.4123517295081363,5965.4,8.693899009424557,False,True,False,False,False,False,False,False,False,2024,9,3,5,33.907701076206116,2022.7299999999996,September,True,Lente,Medium,Goed,51.30355824859802,1972.7299999999996,51.30355824859802,2024-09
T00478,2025-04-09,Worcester,K0160,Toestelle,Yskas,11906.77,8042.98,1,0.5006996804046621,0.4734198437180335,-0.4123517295081363,11906.77,9.384946407202746,False,False,False,False,False,False,False,False,True,2025,4,2,2,32.450362272891816,3863.790000000001,April,False,Herfs,Medium,Goed,48.03928394699478,3813.790000000001,48.03928394699478,2025-04
T00479,2025-12-18,Paarl,K0146,Meubels,Kas,5369.72,3876.54,1,0.1893419003300739,0.1966689782156435,-0.4123517295081363,5369.72,8.58871725672752,False,False,False,True,False,False,False,False,False,2025,12,4,3,27.8074089524221,1493.1800000000003,December,False,Somer,Medium,Gemiddeld,38.51836947380913,1443.1800000000003,38.51836947380913,2025-12
T00480,2024-10-11,Stellenbosch,K0089,Meubels,Bed,7436.43,4983.73,2,0.2877786933266017,0.2702127687839923,1.3670760041350831,14872.86,9.607360588821477,True,False,False,False,False,False,False,False,False,2024,10,4,4,32.98222399726751,2452.7000000000007,October,False,Lente,Medium,Goed,49.2141428207387,2402.7000000000007,49.2141428207387,2024-10
T00481,2025-08-25,Paarl,K0122,Toestelle,Mikrogolf,1997.93,1436.26,1,0.0287445285373393,0.0345762558751869,-0.4123517295081363,1997.93,7.600367316378518,False,False,False,False,False,True,False,False,False,2025,8,3,0,28.11259653741623,561.6700000000001,August,False,Winter,Laag,Gemiddeld,39.10642919805607,511.6700000000001,39.10642919805607,2025-08
T00482,2024-08-08,Stellenbosch,K0156,Toestelle,Mikrogolf,2116.1,1424.5,1,0.034372931084576,0.0337951117381519,-0.4123517295081363,2116.1,7.657802506674894,False,False,False,False,False,True,False,False,False,2024,8,3,3,32.68276546477009,691.5999999999999,August,False,Winter,Laag,Goed,48.550368550368546,641.5999999999999,48.550368550368546,2024-08
T00483,2025-08-16,Stellenbosch,K0013,Toestelle,Stoof,8437.57,5950.02,1,0.3354626987944921,0.33439744294858,-0.4123517295081363,8437.57,9.040568141955282,False,False,False,False,False,False,True,False,False,2025,8,3,5,29.481829484081313,2487.5499999999993,August,True,Winter,Medium,Gemiddeld,41.80742249605882,2437.5499999999993,41.80742249605882,2025-08
T00484,2025-10-30,Paarl,K0078,Toestelle,Yskas,9468.43,6638.77,1,0.384562259172291,0.3801468497838569,-0.4123517295081363,9468.43,9.15582399429471,False,False,False,False,False,False,False,False,True,2025,10,4,3,29.88520800174897,2829.66,October,False,Lente,Medium,Gemiddeld,42.623257018995986,2779.66,42.623257018995986,2025-10
T00485,2025-05-15,Paarl,K0059,Toestelle,Yskas,10968.64,7361.05,3,0.4560168228127247,0.42812344734318,3.146503737778303,32905.92,10.4014382489828,False,False,False,False,False,False,False,False,True,2025,5,2,3,32.890039239139945,3607.5899999999992,May,False,Herfs,Hoog,Goed,49.009176679957335,3557.5899999999992,49.009176679957335,2025-05
T00486,2024-11-15,Paarl,K0107,Toestelle,Stoof,8114.82,5411.44,1,0.3200902106661967,0.2986229013393698,-0.4123517295081363,8114.82,9.00157052228675,False,False,False,False,False,False,True,False,False,2024,11,4,4,33.31410924703198,2703.38,November,False,Lente,Medium,Goed,49.95675827506172,2653.38,49.95675827506172,2024-11
T00487,2024-09-30,Stellenbosch,K0105,Toestelle,Wasmajien,5315.92,3392.25,2,0.1867794220611279,0.1645005858581027,1.3670760041350831,10631.84,9.27170260404422,False,False,False,False,False,False,False,True,False,2024,9,3,0,36.186962933979444,1923.67,September,False,Lente,Medium,Goed,56.707789815019524,1873.67,56.707789815019524,2024-09
T00488,2025-11-09,Worcester,K0041,Toestelle,Yskas,9764.82,5045.4,1,0.398679228208218,0.2743091258359438,-0.4123517295081363,9764.82,9.18664381315951,False,False,False,False,False,False,False,False,True,2025,11,4,6,48.33084480819923,4719.42,November,True,Lente,Medium,Goed,93.5390652871923,4669.42,93.5390652871923,2025-11
T00489,2024-09-06,Paarl,K0135,Toestelle,Wasmajien,7249.68,4737.44,1,0.2788838454320729,0.2538532458664455,-0.4123517295081363,7249.68,8.888850536553871,False,False,False,False,False,False,False,True,False,2024,9,3,4,34.653115723728504,2512.2400000000007,September,False,Lente,Medium,Goed,53.029484278428875,2462.2400000000007,53.029484278428875,2024-09
T00490,2024-07-30,Stellenbosch,K0064,Meubels,Bank,13231.13,8593.52,1,0.5637785599634204,0.5099888142285138,-0.4123517295081363,13231.13,9.490403241882683,False,False,False,False,False,False,False,False,False,2024,7,3,1,35.0507477441458,4637.609999999999,July,False,Winter,Medium,Goed,53.966360699689986,4587.609999999999,53.966360699689986,2024-07
T00491,2024-08-03,Paarl,K0071,Meubels,Bed,6724.52,4472.27,1,0.2538706281882136,0.2362396412050875,-0.4123517295081363,6724.52,8.813664524900812,True,False,False,False,False,False,False,False,False,2024,8,3,5,33.493096905057904,2252.25,August,True,Winter,Medium,Goed,50.3603315542219,2202.25,50.3603315542219,2024-08
T00492,2025-07-13,Paarl,K0062,Toestelle,Yskas,7938.01,5629.71,1,0.3116688020652241,0.3131212287875526,-0.4123517295081363,7938.01,8.979543861328803,False,False,False,False,False,False,False,False,True,2025,7,3,6,29.079076493982754,2308.3,July,True,Winter,Medium,Gemiddeld,41.00211200932197,2258.3,41.00211200932197,2025-07
